,Id,Trial,InterpRating,solution_strategy_response.keys,TrialSequence,Cluster
19758,24034,11,0.0,2,859,"[0.48402161 0.20867786 0.45966367 0.96824744 0.03818972 0.82085369
 0.18511337 0.10180743 0.06377593 0.87955572]"
19759,24034,11,0.0,2,860,"[0.05795141 0.7412798  0.10482921 0.8192496  0.63314168 0.62168525
 0.90789512 0.94265421 0.46135261 0.40317874]"
19760,24034,11,0.0,2,861,"[0.29628636 0.87676147 0.84187662 0.96640804 0.23943715 0.78975742
 0.65575255 0.36842366 0.52262269 0.51828733]"
19761,24034,11,0.0,2,862,"[0.95830636 0.88691738 0.32659589 0.84505871 0.08974606 0.86616555
 0.73960414 0.558576   0.10432313 0.42653534]"
19762,24034,11,0.0,2,863,"[0.93808794 0.32220964 0.57269626 0.42331807 0.4882276  0.28868905
 0.79667557 0.94885457 0.53660108 0.36108548]"
19763,24034,11,0.0,2,864,"[0.08976481 0.29693188 0.94606069 0.59486078 0.32625279 0.66557331
 0.84412698 0.20854565 0.42136373 0.92592677]"
19764,24034,11,0.0,2,865,"[0.75715539 0.95405655 0.08431666 0.81803993 0.57425589 0.71069745
 0.88073474 0.87832056 0.85075369 0.95981248]"
19765,24034,11,0.0,2,866,"[0.0995552  0.94458629 0.69712007 0.58055558 0.80112559 0.25365919
 0.70359235 0.59670995 0.44321741 0.75640519]"
19766,24034,11,0.0,2,867,"[0.84759962 0.90604521 0.84603258 0.12156424 0.30517304 0.12730375
 0.92629555 0.28227774 0.98284724 0.4024588 ]"
19767,24034,11,0.0,2,868,"[0.73058606 0.36652751 0.63015352 0.78045181 0.29635328 0.44787888
 0.19427895 0.06319938 0.71652131 0.14340022]"
19768,24034,11,0.0,2,869,"[0.8663048  0.37127907 0.15183203 0.66492074 0.73987677 0.74721573
 0.7486132  0.88306588 0.26674123 0.19865757]"
19769,24034,11,0.0,2,870,"[0.91742706 0.89774474 0.98758463 0.2576962  0.53973819 0.5749547
 0.05123721 0.3550437  0.84304228 0.09756433]"
19770,24034,11,0.0,2,871,"[0.89207246 0.4828539  0.65812509 0.87494257 0.09053601 0.92209665
 0.70836219 0.1263844  0.82097166 0.21362275]"
19771,24034,11,0.0,2,872,"[0.51439443 0.92069768 0.90225858 0.51945587 0.7191397  0.6370819
 0.75741353 0.32337497 0.44551548 0.99406616]"
19772,24034,11,0.0,2,873,"[0.70618672 0.21829256 0.30846007 0.87488871 0.86466068 0.1801525
 0.31077173 0.38709774 0.31231994 0.43046003]"
19773,24034,11,0.0,2,874,"[0.50140672 0.53363976 0.09573277 0.84642198 0.01543509 0.2337246
 0.73079349 0.09029896 0.3814277  0.82441076]"
19774,24034,11,0.0,2,875,"[0.7440555  0.64376152 0.42927779 0.39024307 0.48164424 0.67417791
 0.61991583 0.74295351 0.30709941 0.73967845]"
19775,24034,11,0.0,2,876,"[0.39764937 0.29953616 0.88922767 0.39177377 0.72267594 0.91008724
 0.10354237 0.78151777 0.16587961 0.16787959]"
19776,24034,11,0.0,2,877,"[0.05225858 0.32089007 0.62250739 0.88669365 0.45099063 0.1777073
 0.53121567 0.10778831 0.1287806  0.25666699]"
19777,24034,11,0.0,2,878,"[0.24383876 0.75306211 0.38924449 0.82972332 0.57343956 0.42824895
 0.12613774 0.97423875 0.69993718 0.6371864 ]"
19778,24034,11,0.0,2,879,"[0.93010153 0.15760817 0.76251055 0.97766904 0.18046801 0.2285508
 0.28545056 0.10496028 0.94664722 0.33216505]"
19779,24034,11,0.0,2,880,"[0.90214677 0.63481078 0.50665709 0.95561559 0.4415766  0.43868151
 0.51984433 0.47188894 0.38839794 0.18866437]"
19780,24034,11,0.0,2,881,"[0.62009975 0.4929542  0.55131906 0.60044183 0.288838   0.77671952
 0.26638032 0.82015946 0.01182022 0.81319463]"
19781,24034,11,0.0,2,882,"[0.99441606 0.40578915 0.94223998 0.16240504 0.48357392 0.94085834
 0.3281944  0.87769185 0.01227809 0.5834134 ]"
19782,24034,11,0.0,2,883,"[0.21787386 0.35923025 0.70573192 0.44333301 0.89191358 0.86993087
 0.35005221 0.72483806 0.6649544  0.91313425]"
19783,24034,11,0.0,2,884,"[0.10696246 0.58271773 0.67568617 0.62041742 0.98087996 0.32957631
 0.7730197  0.11147025 0.92811767 0.01440815]"
19784,24034,11,0.0,2,885,"[0.62498308 0.04741961 0.48718251 0.76827349 0.89967702 0.98640206
 0.53930552 0.6133334  0.96539331 0.3734941 ]"
19785,24034,11,0.0,2,886,"[0.06764641 0.1316208  0.04704184 0.47065928 0.43755805 0.6102686
 0.70759395 0.90072889 0.01140204 0.12361261]"
19786,24034,11,0.0,2,887,"[0.26047283 0.21247407 0.17742765 0.6111214  0.04058085 0.36504717
 0.64193568 0.71582413 0.10958929 0.42221859]"
19787,24034,11,0.0,2,888,"[0.79204619 0.75784627 0.25780324 0.34204944 0.18709525 0.8227047
 0.92989915 0.06811511 0.05072809 0.53277406]"
19788,24034,11,0.0,2,889,"[0.84920054 0.62919842 0.31070995 0.51255958 0.90398946 0.76479701
 0.64000044 0.96049677 0.35291262 0.23022567]"
19789,24034,11,0.0,2,890,"[0.02004887 0.29174099 0.13258954 0.38999717 0.48044483 0.05749424
 0.12104442 0.32591954 0.41611425 0.3774977 ]"
19790,24034,11,0.0,2,891,"[0.97435656 0.45106085 0.89162509 0.65973615 0.4418188  0.31083382
 0.08784668 0.94505978 0.68993154 0.25685653]"
19791,24034,11,0.0,2,892,"[0.35431436 0.31729641 0.41229976 0.15240478 0.71087142 0.07836208
 0.33857705 0.75542967 0.23463407 0.04879937]"
19792,24034,11,0.0,2,893,"[0.73840417 0.86990077 0.46294403 0.51113935 0.99733564 0.7393457
 0.82509497 0.53714244 0.82828495 0.31704993]"
19793,24034,11,0.0,2,894,"[0.87818607 0.86138751 0.26545131 0.76062028 0.30974865 0.08156274
 0.47247435 0.87522853 0.85709769 0.88316015]"
19794,24034,11,0.0,2,895,"[0.19013882 0.6401054  0.29273631 0.55069076 0.56764253 0.00068402
 0.63669624 0.49299823 0.27476931 0.06883931]"
19795,24034,11,0.0,2,896,"[0.44252038 0.06292886 0.65315531 0.50280821 0.11983317 0.7706117
 0.91915659 0.609061   0.61256994 0.8065019 ]"
19796,24034,11,0.0,2,897,"[0.34299307 0.53144151 0.70367264 0.71057342 0.10447591 0.13618089
 0.61787739 0.69042897 0.7380124  0.02669959]"
19797,24034,11,0.0,2,898,"[0.17658608 0.76371497 0.69573894 0.95143974 0.91859428 0.78950999
 0.17671657 0.86236075 0.75129035 0.18024759]"
19798,24034,11,0.0,2,899,"[0.5658866  0.85196106 0.40913238 0.23765009 0.04987913 0.8557375
 0.85732924 0.82271926 0.65061664 0.38703958]"
19799,24034,11,0.0,2,900,"[0.38630238 0.16639394 0.79070413 0.17664634 0.46433084 0.44003129
 0.13906305 0.33381296 0.39991803 0.06894169]"
19800,24034,11,0.0,2,901,"[0.5433819  0.24326359 0.2367993  0.28621219 0.84657798 0.68263893
 0.85291048 0.8473939  0.12511152 0.84358463]"
19801,24034,11,0.0,2,902,"[0.85146084 0.90847621 0.10744624 0.97476763 0.56557663 0.20380638
 0.59126834 0.55353687 0.13119307 0.88919635]"
19802,24034,11,0.0,2,903,"[0.68371476 0.35212774 0.12784416 0.61743441 0.39950344 0.44388105
 0.81809334 0.72345663 0.95391136 0.99370101]"
19803,24034,11,0.0,2,904,"[0.46208107 0.8047877  0.83864777 0.46480899 0.60333988 0.13149063
 0.24616454 0.57633738 0.60157352 0.18384916]"
19804,24034,11,0.0,2,905,"[0.97268143 0.5023886  0.04441118 0.99366523 0.67497151 0.61032108
 0.90739386 0.26593963 0.40256757 0.32275928]"
19805,24034,11,0.0,2,906,"[0.79614507 0.65087307 0.12493621 0.37770155 0.80278873 0.56852233
 0.95421325 0.6581348  0.48182803 0.67489274]"
19806,24034,11,0.0,2,907,"[0.94037108 0.32085034 0.20688233 0.8894334  0.01933479 0.27333046
 0.01596253 0.12720315 0.34975171 0.34609888]"
19807,24034,11,0.0,2,908,"[0.34609857 0.66932127 0.38253376 0.6828221  0.22127378 0.8314686
 0.09902038 0.34304911 0.33195305 0.21709972]"
19808,24034,11,0.0,2,909,"[0.61136579 0.69645366 0.59751386 0.48499134 0.37853109 0.40089296
 0.12842904 0.58752568 0.5944572  0.24384381]"
19809,24034,11,0.0,2,910,"[0.70894563 0.18138731 0.1059723  0.88364046 0.37706739 0.22063954
 0.43792516 0.35980049 0.52032272 0.75721385]"
19810,24034,11,0.0,2,911,"[0.97283275 0.67771338 0.80733463 0.29437984 0.33864876 0.15068785
 0.44586579 0.00997483 0.49836617 0.44826291]"
19811,24034,11,0.0,2,912,"[0.02105089 0.11585364 0.18618304 0.22013961 0.00603772 0.71110544
 0.49670567 0.61404856 0.82465642 0.27445849]"
19812,24034,11,0.0,2,913,"[0.60581969 0.77369313 0.12165481 0.27286398 0.68552063 0.21760575
 0.41497402 0.09530623 0.84354435 0.01567254]"
19813,24034,11,0.0,2,914,"[0.208655   0.34903659 0.84558714 0.05584499 0.95310592 0.4445516
 0.72068358 0.58778588 0.52317944 0.8882638 ]"
19814,24034,11,0.0,2,915,"[0.28685726 0.99165514 0.53325961 0.97072194 0.46414931 0.90428115
 0.05914076 0.3801115  0.79646965 0.84132032]"
19815,24034,11,0.0,2,916,"[0.38323482 0.50115186 0.25621281 0.7644775  0.28417088 0.8573795
 0.17053551 0.71333048 0.94385306 0.19363239]"
19816,24034,11,0.0,2,917,"[0.26066442 0.48896811 0.01619414 0.16457505 0.33078387 0.49513755
 0.83500292 0.86066079 0.87333311 0.07750466]"
19817,24034,11,0.0,2,918,"[0.15117693 0.33540019 0.84084966 0.98838841 0.99385071 0.10175664
 0.75574146 0.15425625 0.34023926 0.88263521]"
19818,24034,11,0.0,2,919,"[0.74622759 0.53344243 0.41445045 0.79445817 0.26301175 0.93463365
 0.3876497  0.53533465 0.8367887  0.22998613]"
19819,24034,11,0.0,2,920,"[0.36972186 0.84544345 0.18692806 0.24203205 0.91728185 0.92958484
 0.66960719 0.59756257 0.17689498 0.29223059]"
19820,24034,11,0.0,2,921,"[0.78021394 0.6545819  0.67175232 0.77482786 0.53592692 0.85685184
 0.06712585 0.94312411 0.99884204 0.03191512]"
19821,24034,11,0.0,2,922,"[0.49546029 0.2673989  0.53435072 0.8955549  0.80564128 0.92862405
 0.00807288 0.4062056  0.34459242 0.25018395]"
19822,24034,11,0.0,2,923,"[0.27181402 0.06985722 0.08231363 0.47040011 0.25982767 0.77700318
 0.20054014 0.76649348 0.4733463  0.78828448]"
19823,24034,11,0.0,2,924,"[0.97285081 0.98816546 0.24178812 0.39190016 0.07298656 0.77540351
 0.13212562 0.85042568 0.65592088 0.39081839]"
19824,24034,11,0.0,2,925,"[0.78683028 0.74885365 0.27146519 0.53082988 0.46487241 0.21563511
 0.61738795 0.88879007 0.03778039 0.30962942]"
19825,24034,11,0.0,2,926,"[0.57120389 0.47993809 0.09334541 0.26725846 0.69292129 0.57962903
 0.1547724  0.83364248 0.937631   0.25482253]"
19826,24034,11,0.0,2,927,"[0.67919677 0.33774623 0.43618741 0.88409743 0.83492844 0.75336863
 0.77154172 0.6408878  0.69114782 0.52181671]"
19827,24034,11,0.0,2,928,"[0.54140813 0.33816502 0.16261669 0.69316482 0.52657914 0.43127301
 0.70969211 0.80696106 0.15969131 0.38309816]"
19828,24034,11,0.0,2,929,"[0.91115273 0.83301491 0.41970035 0.39614019 0.96934782 0.99253501
 0.83441058 0.94227609 0.80924482 0.19105588]"
19829,24034,11,0.0,2,930,"[0.28920027 0.45334135 0.19343371 0.42312527 0.52369973 0.0724472
 0.81365527 0.88574599 0.09684824 0.02524104]"
19830,24034,11,0.0,2,931,"[0.14934751 0.491131   0.89908729 0.8151186  0.53539134 0.40750882
 0.35189465 0.72681495 0.24578226 0.83093856]"
19831,24034,11,0.0,2,932,"[0.4373562  0.85009063 0.19802089 0.69459284 0.64385526 0.35287846
 0.73944776 0.8813088  0.1936667  0.38815526]"
19832,24034,11,0.0,2,933,"[0.42541051 0.3495872  0.21143559 0.77753934 0.0120683  0.86714908
 0.58141058 0.24238034 0.00562025 0.58900064]"
19833,24034,11,0.0,2,934,"[0.89969895 0.51510766 0.47115754 0.81461294 0.42153252 0.42104649
 0.05117505 0.01008469 0.3651305  0.90641719]"
19834,24034,11,0.0,2,935,"[0.83355866 0.35174781 0.08864558 0.37436985 0.00722017 0.79898398
 0.06402317 0.3593078  0.24055808 0.08290383]"
19835,24034,11,0.0,2,936,"[0.13725818 0.45568781 0.31935326 0.41250435 0.92589118 0.24820843
 0.27702137 0.69438933 0.24624068 0.47278338]"
19836,24034,11,0.0,2,937,"[0.07994717 0.96543445 0.21698899 0.47377787 0.72392016 0.32750978
 0.47811157 0.09614397 0.14495615 0.78244036]"
19837,24034,11,0.0,2,938,"[0.45576508 0.11924728 0.91158309 0.32825922 0.23429761 0.88687804
 0.52420599 0.9675106  0.48109605 0.38669646]"
19838,24034,11,0.0,2,939,"[0.11248411 0.35567818 0.2786269  0.61343317 0.12982294 0.36654772
 0.69687069 0.92899415 0.1895068  0.65804394]"
19839,24034,11,0.0,2,940,"[0.31108553 0.56919172 0.45484833 0.79840502 0.49155093 0.51349899
 0.52280862 0.20142619 0.82912947 0.40366592]"
19840,24034,11,0.0,2,941,"[0.40098352 0.5645385  0.05559981 0.0191261  0.59857884 0.2407382
 0.48515689 0.98520388 0.73177205 0.73772971]"
19841,24034,11,0.0,2,942,"[0.61881452 0.04234601 0.69900158 0.15859998 0.00976865 0.20826638
 0.44879627 0.37242511 0.92607359 0.39651325]"
19842,24034,11,0.0,2,943,"[0.63711706 0.5514093  0.88223743 0.11337504 0.82270481 0.32319242
 0.06978873 0.7675553  0.72719462 0.02366581]"
19843,24034,11,0.0,2,944,"[0.11009229 0.30900319 0.10056615 0.16855839 0.40404574 0.30280827
 0.58123325 0.47725815 0.00541382 0.763593  ]"
19844,24034,11,0.0,2,945,"[0.96678715 0.19981907 0.56804964 0.4522921  0.85030417 0.94800888
 0.83544849 0.43584597 0.63381853 0.89599421]"
19845,24034,11,0.0,2,946,"[0.49450779 0.48254503 0.25715733 0.75529515 0.16471775 0.75753344
 0.79855685 0.33320004 0.99497471 0.41705137]"
19846,24034,11,0.0,2,947,"[0.73976746 0.48635076 0.04628693 0.57858095 0.41401922 0.08390738
 0.0163516  0.1204453  0.08280272 0.20397608]"
19847,24034,11,0.0,2,948,"[0.15335099 0.83928866 0.01591173 0.04400023 0.98255295 0.48252521
 0.74705769 0.15449768 0.76760035 0.29906547]"
19848,24034,11,0.0,2,949,"[0.23882071 0.78300624 0.93433831 0.77719899 0.6617572  0.40830421
 0.14824698 0.77930341 0.36933349 0.8322547 ]"
19849,24034,11,0.0,2,950,"[0.2253844  0.42350238 0.22358875 0.43493841 0.94032981 0.3001785
 0.14484441 0.81631338 0.97958188 0.30024837]"
19850,24034,11,0.0,2,951,"[0.44520477 0.23337106 0.39835509 0.59513458 0.76397839 0.25221478
 0.49521616 0.04531623 0.9669767  0.07644268]"
19851,24034,11,0.0,2,952,"[0.21235853 0.11009736 0.38112547 0.41569844 0.53677689 0.55070471
 0.24190454 0.56952108 0.24119726 0.13232714]"
19852,24034,11,0.0,2,953,"[0.58314632 0.96734229 0.27867282 0.51212961 0.88358705 0.76627414
 0.33645853 0.28412608 0.06350656 0.59692521]"
19853,24034,11,0.0,2,954,"[0.17100898 0.65850702 0.32928061 0.39653154 0.80172908 0.56270818
 0.07080653 0.16176036 0.42228488 0.12969339]"
19854,24034,11,0.0,2,955,"[0.31913135 0.20126198 0.74931346 0.01522196 0.71984267 0.39033738
 0.14689618 0.00898641 0.64490174 0.77103547]"
19855,24034,11,0.0,2,956,"[0.99210525 0.88159644 0.88974659 0.59200558 0.11677733 0.70648322
 0.0429535  0.18419634 0.46367928 0.13951528]"
19856,24034,11,0.0,2,957,"[0.23492684 0.97123419 0.76876683 0.63278364 0.92722938 0.17806391
 0.36575056 0.8088998  0.65936471 0.71913875]"
19857,24034,11,0.0,2,958,"[0.61184083 0.15461651 0.24083335 0.50340948 0.67421154 0.42627269
 0.61884724 0.40101278 0.60251988 0.95063277]"
19858,24034,11,0.0,2,959,"[3.56386502e-01 8.77292546e-01 7.34589452e-01 2.30613036e-04
 4.07973594e-01 4.41098453e-01 1.21026275e-03 5.85898130e-01
 2.63057477e-01 6.77695163e-01]"
19859,24034,11,0.0,2,960,"[0.92569139 0.82026733 0.46754088 0.14361052 0.1732259  0.14426763
 0.47099013 0.38168564 0.89482579 0.06763361]"
19860,24034,11,0.0,2,961,"[0.91093958 0.34547224 0.9676941  0.43168301 0.5098083  0.89035974
 0.2554205  0.44023027 0.74912952 0.89596728]"
19861,24034,11,0.0,2,962,"[0.70702473 0.91237034 0.61051047 0.42138815 0.36238959 0.46405249
 0.36293041 0.97018283 0.46692314 0.47927628]"
19862,24034,11,0.0,2,963,"[0.80438597 0.37724019 0.42107028 0.27768144 0.73373016 0.49720867
 0.74278784 0.12254516 0.21866426 0.93161694]"
19863,24034,11,0.0,2,964,"[0.47784532 0.23058335 0.25268995 0.88544207 0.2654727  0.24100054
 0.23886373 0.77518549 0.10863297 0.16076256]"
19864,24034,11,0.0,2,965,"[0.5001316  0.79849888 0.86763038 0.209937   0.06200836 0.40557195
 0.9586487  0.13297001 0.37616507 0.64499228]"
19865,24034,11,0.0,2,966,"[0.30810073 0.39376894 0.65158923 0.29180228 0.41965504 0.0140799
 0.47911587 0.2975212  0.47717799 0.22227873]"
19866,24034,11,0.0,2,967,"[0.44181589 0.55995724 0.48483981 0.85471152 0.63159994 0.6757372
 0.27791993 0.4683358  0.70868209 0.97923431]"
19867,24034,11,0.0,2,968,"[0.7012247  0.34990113 0.27228196 0.07322754 0.77906468 0.16577357
 0.04101213 0.8805275  0.02381397 0.61072377]"
19868,24034,11,0.0,2,969,"[0.94534997 0.6062053  0.98590611 0.95901709 0.52944869 0.91113481
 0.84666256 0.1903243  0.9472233  0.4188002 ]"
19869,24034,11,0.0,2,970,"[0.03038055 0.96745341 0.48457826 0.13647447 0.51599179 0.33303404
 0.27637196 0.49861307 0.59318588 0.44853232]"
19870,24034,11,0.0,2,971,"[0.71188559 0.80769273 0.35627642 0.37157574 0.79154073 0.73717214
 0.18098935 0.50406515 0.04604346 0.92692058]"
19871,24034,11,0.0,2,972,"[0.35027682 0.00956517 0.72497987 0.71637648 0.64000658 0.5672047
 0.31736898 0.25863803 0.7182952  0.00142222]"
19872,24034,11,0.0,2,973,"[0.91107637 0.13212122 0.34139296 0.8971339  0.91394488 0.52873956
 0.72454354 0.30676706 0.91619166 0.88788431]"
19873,24034,11,0.0,2,974,"[0.57680921 0.3110129  0.44262145 0.24130657 0.37865676 0.94273221
 0.43732443 0.4245085  0.06546957 0.23912719]"
19874,24034,11,0.0,2,975,"[0.45877449 0.7954142  0.21308743 0.52676745 0.00982108 0.51521722
 0.51488528 0.69165438 0.11289784 0.91934206]"
19875,24034,11,0.0,2,976,"[0.0915639  0.09982777 0.45280341 0.87545957 0.05611763 0.53787802
 0.18207683 0.03687376 0.3246549  0.74317077]"
19876,24034,11,0.0,2,977,"[0.62605593 0.92869204 0.66846816 0.79724967 0.77756914 0.21794825
 0.34086664 0.74695872 0.6637527  0.77121996]"
19877,24034,11,0.0,2,978,"[0.81476332 0.66859123 0.77052528 0.33800974 0.6318363  0.49713367
 0.00739808 0.02640455 0.89596694 0.878214  ]"
19878,24034,11,0.0,2,979,"[0.90604934 0.40193312 0.12204167 0.7312169  0.97498776 0.4433427
 0.11911367 0.92435123 0.37145516 0.03599464]"
19879,24034,11,0.0,2,980,"[0.71521508 0.47845385 0.25073023 0.4527511  0.84746155 0.27713223
 0.04024147 0.32666998 0.44952427 0.77343654]"
19880,24034,11,0.0,2,981,"[0.62101716 0.03099375 0.53847641 0.59042981 0.59142769 0.48980456
 0.45729027 0.4367761  0.50837538 0.65579317]"
19881,24034,11,0.0,2,982,"[0.76380218 0.50205611 0.63860602 0.70821673 0.29156042 0.86855278
 0.26796702 0.58618541 0.77755156 0.04287726]"
19882,24034,11,0.0,2,983,"[0.04830343 0.13164485 0.95319714 0.23366625 0.16101098 0.44347422
 0.96128635 0.14326235 0.15005399 0.01805003]"
19883,24034,11,0.0,2,984,"[0.50344177 0.85564169 0.89901681 0.86348878 0.94419947 0.44286903
 0.23657948 0.83390275 0.17969345 0.16087461]"
19884,24034,11,0.0,2,985,"[0.39560723 0.5987231  0.76371074 0.75134393 0.02550169 0.26816859
 0.94556007 0.28524567 0.39435136 0.73084439]"
19885,24034,11,0.0,2,986,"[0.97224006 0.30731239 0.15527009 0.06239053 0.27329319 0.68344334
 0.62627036 0.40992046 0.17786283 0.88344601]"
19886,24034,11,0.0,2,987,"[0.80412073 0.54099889 0.19820529 0.19236915 0.71918456 0.47860532
 0.25860213 0.78065713 0.98570412 0.18598882]"
19887,24034,11,0.0,2,988,"[0.83653458 0.5650423  0.28235158 0.04568039 0.1464585  0.97744686
 0.75241339 0.44069933 0.01321333 0.76595348]"
19888,24034,11,0.0,2,989,"[0.03745627 0.99641873 0.23851705 0.72437795 0.13802704 0.13627193
 0.698734   0.49676728 0.4335867  0.77753315]"
19889,24034,11,0.0,2,990,"[0.55805214 0.95760463 0.77351981 0.74394612 0.00306155 0.98145572
 0.10334306 0.24803152 0.71946478 0.93059447]"
19890,24034,11,0.0,2,991,"[0.58480332 0.36473927 0.72667143 0.11539642 0.27793786 0.33502524
 0.64648347 0.187851   0.81638171 0.17435622]"
19891,24034,11,0.0,2,992,"[0.15787997 0.80151536 0.1048862  0.33691594 0.75748679 0.583101
 0.73990598 0.64163921 0.14801595 0.31688513]"
19892,24034,11,0.0,2,993,"[0.53227396 0.39060879 0.52492612 0.69234891 0.86945902 0.63001582
 0.30723187 0.55813517 0.80903916 0.25686317]"
19893,24034,11,0.0,2,994,"[0.36790064 0.56303423 0.19983667 0.67631191 0.06366543 0.16391884
 0.4196962  0.88738534 0.5323978  0.86141993]"
19894,24034,11,0.0,2,995,"[0.48981973 0.11512161 0.52637118 0.17526949 0.935243   0.60355863
 0.76941908 0.80402675 0.37724215 0.56951762]"
19895,24034,11,0.0,2,996,"[0.32596337 0.49010372 0.10907576 0.14109612 0.93578159 0.68817501
 0.67853442 0.33966491 0.21472418 0.88875026]"
19896,24034,11,0.0,2,997,"[0.25624358 0.90584968 0.46744437 0.72934342 0.98007577 0.60693323
 0.12098099 0.93717686 0.83004405 0.8635428 ]"
19897,24034,11,0.0,2,998,"[0.23248986 0.14884185 0.52062312 0.51201683 0.43061228 0.01493231
 0.85650173 0.76036218 0.58158265 0.01422655]"
19898,24034,11,0.0,2,999,"[0.79874049 0.1361517  0.00276525 0.22016973 0.1545477  0.57721854
 0.24736603 0.11494026 0.00506752 0.20327576]"
19899,24034,11,0.0,2,1000,"[0.67381557 0.62829458 0.13245229 0.37821339 0.5783631  0.53496265
 0.67760876 0.02251213 0.87048149 0.79627201]"
19900,24034,11,0.0,2,1001,"[0.07789189 0.42876393 0.35399274 0.97802506 0.68649279 0.48345487
 0.81432846 0.30698225 0.87049687 0.07221719]"
19901,24034,11,0.0,2,1002,"[0.9152755  0.73596797 0.32969367 0.08206499 0.1818668  0.25171399
 0.52010113 0.74069726 0.72391335 0.19307235]"
19902,24034,11,0.0,2,1003,"[0.36449988 0.85543179 0.59889194 0.74267224 0.57721533 0.24812547
 0.12725892 0.25113798 0.73061838 0.12313351]"
19903,24034,11,0.0,2,1004,"[0.49917282 0.38653758 0.0016126  0.26948168 0.63105611 0.10359495
 0.63118507 0.95074526 0.14890214 0.59333747]"
19904,24034,11,0.0,2,1005,"[0.84569403 0.79419758 0.17794362 0.66688272 0.19618769 0.22331459
 0.07081371 0.65711394 0.79067472 0.57587541]"
19905,24034,11,0.0,2,1006,"[0.79100525 0.49718657 0.11262851 0.23150605 0.53352875 0.76043304
 0.78417548 0.06219275 0.62029992 0.88922993]"
19906,24034,11,0.0,2,1007,"[0.43103149 0.39095705 0.02285272 0.00438656 0.19889636 0.8152383
 0.25071436 0.39650685 0.19782219 0.9144117 ]"
19907,24034,11,0.0,2,1008,"[0.9034948  0.48257753 0.07219808 0.52839125 0.06991752 0.57952913
 0.11709417 0.24851165 0.83961498 0.88134709]"
19908,24034,11,0.0,2,1009,"[0.27792176 0.59855674 0.74045974 0.07717887 0.06879466 0.26887836
 0.47390862 0.6716286  0.60586996 0.79694007]"
19909,24034,11,0.0,2,1010,"[0.55338    0.18483721 0.63300248 0.07672409 0.54272178 0.16193825
 0.55463983 0.6913158  0.64200085 0.65002469]"
19910,24034,11,0.0,2,1011,"[0.72324555 0.09424651 0.13251336 0.16143534 0.2485488  0.94423128
 0.40872712 0.39971606 0.25909546 0.1776827 ]"
19911,24034,11,0.0,2,1012,"[0.73627257 0.66957699 0.97748941 0.53482111 0.12329887 0.2891162
 0.16377048 0.97669763 0.29001111 0.66176014]"
19912,24034,11,0.0,2,1013,"[0.01319261 0.7147812  0.61886108 0.39532184 0.84431884 0.28979591
 0.51282596 0.4933297  0.0143446  0.67763749]"
19913,24034,11,0.0,2,1014,"[0.81820314 0.58051983 0.80937568 0.78856176 0.6763749  0.87613671
 0.99295029 0.75580801 0.96545287 0.93023913]"
19914,24034,11,0.0,2,1015,"[0.68210177 0.3584224  0.19431143 0.64012761 0.94897584 0.4695262
 0.85907292 0.97021369 0.74855722 0.3965411 ]"
19915,24034,11,0.0,2,1016,"[0.97474002 0.44642705 0.20026086 0.15530626 0.66840088 0.56194793
 0.59068587 0.02533935 0.29862667 0.12255789]"
19916,24034,11,0.0,2,1017,"[0.08072928 0.39827425 0.0819652  0.602539   0.35470164 0.27801205
 0.36292036 0.80265847 0.39002619 0.44077684]"
19917,24034,11,0.0,2,1018,"[0.44357072 0.0924477  0.6903174  0.76568342 0.1236383  0.37606414
 0.60135    0.47170785 0.24090953 0.8357662 ]"
19918,24034,11,0.0,2,1019,"[0.31463523 0.44308001 0.89578138 0.53829149 0.70721205 0.16662367
 0.66367177 0.57083337 0.83624137 0.80689084]"
19919,24034,11,0.0,2,1020,"[0.12555161 0.28494316 0.80326343 0.58165854 0.6925068  0.4542227
 0.64230683 0.87616039 0.76191862 0.23318877]"
19920,24034,11,0.0,2,1021,"[0.47051318 0.16011005 0.28046626 0.03477264 0.73401313 0.09110886
 0.67954072 0.98897826 0.83990639 0.75760691]"
19921,24034,11,0.0,2,1022,"[0.84459967 0.98062335 0.36346708 0.30623133 0.71170991 0.48557133
 0.82604817 0.40970078 0.35492258 0.67696256]"
19922,24034,11,0.0,2,1023,"[0.95957059 0.38959476 0.37000235 0.0434949  0.59053045 0.83439067
 0.1370464  0.97611118 0.54967421 0.81235366]"
19923,24034,11,0.0,2,1024,"[0.49863929 0.28775272 0.08115349 0.41939673 0.84935761 0.52252187
 0.99110341 0.60706468 0.53785172 0.55019288]"
19924,24034,11,0.0,2,1025,"[0.46976856 0.7449681  0.57589486 0.1707561  0.9879018  0.99822075
 0.02360782 0.73180466 0.89499853 0.4627361 ]"
19925,24034,11,0.0,2,1026,"[0.1344108  0.78295802 0.14123001 0.9895475  0.60165175 0.26806478
 0.40949852 0.70825413 0.95619231 0.37322528]"
19926,24034,11,0.0,2,1027,"[0.55229666 0.37352062 0.37141422 0.32648508 0.77806663 0.33140885
 0.7241234  0.4381332  0.75225742 0.82136981]"
19927,24034,11,0.0,2,1028,"[0.11055981 0.55847012 0.04051483 0.78404291 0.58185331 0.65448158
 0.67652457 0.69264093 0.57368256 0.63069977]"
19928,24034,11,0.0,2,1029,"[0.22812495 0.48047613 0.68128397 0.05678369 0.11106552 0.21653036
 0.239212   0.46813134 0.91827732 0.5401105 ]"
